time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.33080,81364.12,283.26212,258.14791,8.582573,7.259040,61850.145920,5939.569922,0.017760,0.256934,1454.437520,56652.424057,1.0000
0.33090,81368.22,283.10386,258.16097,8.577778,7.259774,61859.519132,5932.934887,0.017762,0.256947,1454.584212,56620.772285,1.0000
0.33100,81372.30,282.94560,258.17397,8.572983,7.260505,61868.848193,5926.303453,0.017763,0.256960,1454.730205,56589.120001,1.0000
0.33110,81376.35,282.78734,258.18690,8.568188,7.261233,61878.133116,5919.675625,0.017765,0.256973,1454.875500,56557.467227,1.0000
0.33120,81380.39,282.62907,258.19978,8.563393,7.261957,61887.373916,5913.051409,0.017767,0.256985,1455.020096,56525.813991,1.0000
0.33130,81384.41,282.47080,258.21259,8.558597,7.262678,61896.570609,5906.430809,0.017769,0.256998,1455.163994,56494.160317,1.0000
0.33140,81388.41,282.31253,258.22534,8.553802,7.263395,61905.723208,5899.813831,0.017770,0.257011,1455.307195,56462.506231,1.0000
0.33150,81392.38,282.15426,258.23802,8.549006,7.264108,61914.831728,5893.200481,0.017772,0.257023,1455.449699,56430.851757,1.0000
0.33160,81396.34,281.99598,258.25064,8.544211,7.264818,61923.896186,5886.590765,0.017774,0.257036,1455.591506,56399.196920,1.0000
0.33170,81400.28,281.83771,258.26320,8.539415,7.265525,61932.916596,5879.984686,0.017776,0.257048,1455.732616,56367.541745,1.0000
0.33180,81404.20,281.67943,258.27570,8.534619,7.266228,61941.892973,5873.382251,0.017777,0.257061,1455.873030,56335.886258,1.0000
0.33190,81408.10,281.52115,258.28814,8.529824,7.266928,61950.825332,5866.783465,0.017779,0.257073,1456.012749,56304.230484,1.0000
0.33200,81411.98,281.36287,258.30051,8.525028,7.267624,61959.713690,5860.188333,0.017781,0.257085,1456.151772,56272.574447,1.0000
0.33210,81415.84,281.20459,258.31282,8.520232,7.268317,61968.558061,5853.596861,0.017782,0.257097,1456.290100,56240.918172,1.0000
0.33220,81419.68,281.04631,258.32507,8.515436,7.269006,61977.358461,5847.009054,0.017784,0.257109,1456.427733,56209.261685,1.0000
0.33230,81423.50,280.88803,258.33725,8.510641,7.269692,61986.114906,5840.424917,0.017786,0.257122,1456.564671,56177.605010,1.0000
0.33240,81427.30,280.72974,258.34938,8.505845,7.270375,61994.827411,5833.844455,0.017787,0.257134,1456.700916,56145.948172,1.0000
0.33250,81431.09,280.57146,258.36144,8.501049,7.271053,62003.495994,5827.267674,0.017789,0.257145,1456.836467,56114.291196,1.0000
0.33260,81434.85,280.41317,258.37344,8.496253,7.271729,62012.120668,5820.694579,0.017791,0.257157,1456.971324,56082.634107,1.0000
0.33270,81438.59,280.25488,258.38538,8.491457,7.272401,62020.701452,5814.125174,0.017792,0.257169,1457.105489,56050.976930,1.0000
0.33280,81442.31,280.09660,258.39725,8.486661,7.273069,62029.238359,5807.559466,0.017794,0.257181,1457.238960,56019.319690,1.0000
0.33290,81446.02,279.93831,258.40907,8.481865,7.273734,62037.731408,5800.997459,0.017796,0.257193,1457.371740,55987.662411,1.0000
0.33300,81449.70,279.78003,258.42082,8.477069,7.274396,62046.180615,5794.439159,0.017797,0.257204,1457.503827,55956.005118,1.0000
0.33310,81453.37,279.62174,258.43251,8.472273,7.275054,62054.585995,5787.884570,0.017799,0.257216,1457.635223,55924.347836,1.0000
0.33320,81457.01,279.46345,258.44414,8.467477,7.275709,62062.947565,5781.333698,0.017800,0.257227,1457.765927,55892.690590,1.0000
0.33330,81460.64,279.30517,258.45570,8.462682,7.276360,62071.265342,5774.786547,0.017802,0.257239,1457.895941,55861.033405,1.0000
0.33340,81464.24,279.14688,258.46721,8.457886,7.277008,62079.539342,5768.243124,0.017804,0.257250,1458.025264,55829.376304,1.0000
0.33350,81467.83,278.98860,258.47865,8.453090,7.277652,62087.769583,5761.703433,0.017805,0.257261,1458.153896,55797.719314,1.0000
0.33360,81471.40,278.83031,258.49003,8.448294,7.278293,62095.956081,5755.167478,0.017807,0.257273,1458.281839,55766.062458,1.0000
0.33370,81474.95,278.67203,258.50135,8.443498,7.278930,62104.098854,5748.635266,0.017808,0.257284,1458.409092,55734.405761,1.0000
0.33380,81478.47,278.51375,258.51261,8.438702,7.279564,62112.197917,5742.106801,0.017810,0.257295,1458.535657,55702.749248,1.0000
0.33390,81481.98,278.35546,258.52380,8.433906,7.280195,62120.253289,5735.582088,0.017811,0.257306,1458.661532,55671.092944,1.0000
0.33400,81485.47,278.19718,258.53494,8.429111,7.280822,62128.264986,5729.061132,0.017813,0.257317,1458.786719,55639.436872,1.0000
0.33410,81488.94,278.03891,258.54601,8.424315,7.281446,62136.233026,5722.543938,0.017814,0.257328,1458.911218,55607.781058,1.0000
0.33420,81492.39,277.88063,258.55702,8.419519,7.282066,62144.157427,5716.030511,0.017816,0.257339,1459.035029,55576.125527,1.0000
0.33430,81495.83,277.72235,258.56797,8.414724,7.282683,62152.038205,5709.520856,0.017817,0.257350,1459.158153,55544.470302,1.0000
0.33440,81499.24,277.56408,258.57886,8.409928,7.283296,62159.875378,5703.014978,0.017819,0.257361,1459.280589,55512.815408,1.0000
0.33450,81502.63,277.40580,258.58968,8.405133,7.283906,62167.668965,5696.512881,0.017820,0.257371,1459.402339,55481.160870,1.0000
0.33460,81506.00,277.24753,258.60045,8.400337,7.284513,62175.418982,5690.014572,0.017822,0.257382,1459.523403,55449.506712,1.0000
0.33470,81509.36,277.08926,258.61115,8.395542,7.285116,62183.125447,5683.520054,0.017823,0.257393,1459.643781,55417.852959,1.0000
0.33480,81512.69,276.93100,258.62180,8.390746,7.285715,62190.788380,5677.029332,0.017825,0.257403,1459.763474,55386.199634,1.0000
0.33490,81516.01,276.77273,258.63238,8.385951,7.286312,62198.407796,5670.542412,0.017826,0.257414,1459.882481,55354.546764,1.0000
0.33500,81519.31,276.61447,258.64290,8.381156,7.286904,62205.983715,5664.059298,0.017828,0.257424,1460.000803,55322.894371,1.0000
0.33510,81522.58,276.45621,258.65336,8.376361,7.287494,62213.516155,5657.579995,0.017829,0.257434,1460.118441,55291.242480,1.0000
0.33520,81525.84,276.29796,258.66376,8.371566,7.288080,62221.005134,5651.104508,0.017831,0.257445,1460.235395,55259.591117,1.0000
0.33530,81529.08,276.13970,258.67410,8.366771,7.288662,62228.450671,5644.632841,0.017832,0.257455,1460.351666,55227.940304,1.0000
0.33540,81532.30,275.98145,258.68437,8.361976,7.289241,62235.852783,5638.165000,0.017833,0.257465,1460.467253,55196.290066,1.0000
0.33550,81535.50,275.82320,258.69459,8.357181,7.289817,62243.211489,5631.700988,0.017835,0.257475,1460.582157,55164.640428,1.0000
0.33560,81538.68,275.66496,258.70474,8.352387,7.290389,62250.526809,5625.240812,0.017836,0.257485,1460.696378,55132.991414,1.0000
0.33570,81541.84,275.50672,258.71484,8.347592,7.290958,62257.798760,5618.784475,0.017838,0.257495,1460.809917,55101.343048,1.0000
0.33580,81544.99,275.34848,258.72487,8.342798,7.291524,62265.027362,5612.331982,0.017839,0.257505,1460.922775,55069.695354,1.0000
0.33590,81548.11,275.19024,258.73484,8.338003,7.292086,62272.212632,5605.883339,0.017840,0.257515,1461.034950,55038.048357,1.0000
0.33600,81551.22,275.03201,258.74475,8.333209,7.292645,62279.354591,5599.438549,0.017842,0.257525,1461.146445,55006.402081,1.0000
0.33610,81554.30,274.87378,258.75460,8.328415,7.293200,62286.453258,5592.997617,0.017843,0.257535,1461.257259,54974.756549,1.0000
0.33620,81557.37,274.71556,258.76439,8.323621,7.293752,62293.508650,5586.560549,0.017844,0.257544,1461.367393,54943.111787,1.0000
0.33630,81560.41,274.55734,258.77412,8.318827,7.294300,62300.520788,5580.127348,0.017846,0.257554,1461.476847,54911.467818,1.0000
0.33640,81563.44,274.39912,258.78379,8.314033,7.294845,62307.489691,5573.698019,0.017847,0.257563,1461.585621,54879.824666,1.0000
0.33650,81566.45,274.24091,258.79340,8.309239,7.295387,62314.415379,5567.272567,0.017848,0.257573,1461.693716,54848.182356,1.0000
0.33660,81569.44,274.08270,258.80295,8.304446,7.295925,62321.297869,5560.850997,0.017850,0.257582,1461.801132,54816.540912,1.0000
0.33670,81572.41,273.92450,258.81243,8.299652,7.296460,62328.137183,5554.433312,0.017851,0.257592,1461.907870,54784.900357,1.0000
0.33680,81575.37,273.76630,258.82186,8.294859,7.296992,62334.933340,5548.019518,0.017852,0.257601,1462.013930,54753.260716,1.0000
0.33690,81578.30,273.60811,258.83123,8.290066,7.297520,62341.686360,5541.609619,0.017854,0.257610,1462.119312,54721.622013,1.0000
0.33700,81581.21,273.44992,258.84053,8.285273,7.298045,62348.396262,5535.203620,0.017855,0.257620,1462.224017,54689.984271,1.0000
0.33710,81584.11,273.29174,258.84978,8.280480,7.298566,62355.063065,5528.801525,0.017856,0.257629,1462.328044,54658.347515,1.0000
0.33720,81586.98,273.13356,258.85896,8.275688,7.299084,62361.686791,5522.403339,0.017857,0.257638,1462.431396,54626.711768,1.0000
0.33730,81589.84,272.97539,258.86809,8.270895,7.299599,62368.267460,5516.009066,0.017859,0.257647,1462.534071,54595.077056,1.0000
0.33740,81592.68,272.81722,258.87715,8.266103,7.300110,62374.805090,5509.618710,0.017860,0.257656,1462.636070,54563.443401,1.0000
0.33750,81595.50,272.65905,258.88616,8.261311,7.300618,62381.299703,5503.232277,0.017861,0.257665,1462.737394,54531.810827,1.0000
0.33760,81598.30,272.50090,258.89510,8.256519,7.301122,62387.751318,5496.849770,0.017862,0.257673,1462.838043,54500.179358,1.0000
0.33770,81601.08,272.34275,258.90399,8.251727,7.301623,62394.159957,5490.471194,0.017863,0.257682,1462.938018,54468.549019,1.0000
0.33780,81603.84,272.18460,258.91281,8.246935,7.302121,62400.525639,5484.096553,0.017865,0.257691,1463.037318,54436.919833,1.0000
0.33790,81606.58,272.02646,258.92158,8.242144,7.302615,62406.848385,5477.725852,0.017866,0.257700,1463.135944,54405.291823,1.0000
0.33800,81609.31,271.86833,258.93028,8.237352,7.303107,62413.128216,5471.359095,0.017867,0.257708,1463.233897,54373.665015,1.0000
0.33810,81612.01,271.71020,258.93893,8.232561,7.303594,62419.365152,5464.996287,0.017868,0.257717,1463.331177,54342.039431,1.0000
0.33820,81614.70,271.55208,258.94751,8.227770,7.304078,62425.559214,5458.637431,0.017869,0.257725,1463.427785,54310.415095,1.0000
0.33830,81617.37,271.39396,258.95604,8.222979,7.304559,62431.710424,5452.282533,0.017871,0.257734,1463.523720,54278.792031,1.0000
0.33840,81620.02,271.23585,258.96450,8.218189,7.305037,62437.818801,5445.931596,0.017872,0.257742,1463.618983,54247.170262,1.0000
0.33850,81622.65,271.07775,258.97291,8.213399,7.305511,62443.884366,5439.584625,0.017873,0.257750,1463.713575,54215.549813,1.0000
0.33860,81625.26,270.91965,258.98125,8.208608,7.305982,62449.907142,5433.241623,0.017874,0.257759,1463.807496,54183.930707,1.0000
0.33870,81627.85,270.76156,258.98954,8.203819,7.306450,62455.887149,5426.902597,0.017875,0.257767,1463.900746,54152.312968,1.0000
0.33880,81630.43,270.60348,258.99777,8.199029,7.306914,62461.824408,5420.567548,0.017876,0.257775,1463.993325,54120.696620,1.0000
0.33890,81632.98,270.44541,259.00593,8.194239,7.307375,62467.718941,5414.236483,0.017877,0.257783,1464.085235,54089.081685,1.0000
0.33900,81635.52,270.28734,259.01404,8.189450,7.307832,62473.570769,5407.909405,0.017879,0.257791,1464.176476,54057.468188,1.0000
0.33910,81638.04,270.12928,259.02209,8.184661,7.308286,62479.379914,5401.586318,0.017880,0.257799,1464.267047,54025.856152,1.0000
0.33920,81640.53,269.97123,259.03008,8.179872,7.308737,62485.146396,5395.267226,0.017881,0.257807,1464.356950,53994.245601,1.0000
0.33930,81643.02,269.81318,259.03801,8.175083,7.309184,62490.870239,5388.952134,0.017882,0.257815,1464.446184,53962.636559,1.0000
0.33940,81645.48,269.65515,259.04588,8.170295,7.309629,62496.551463,5382.641046,0.017883,0.257822,1464.534750,53931.029048,1.0000
0.33950,81647.92,269.49712,259.05369,8.165507,7.310069,62502.190090,5376.333966,0.017884,0.257830,1464.622649,53899.423093,1.0000
0.33960,81650.34,269.33909,259.06144,8.160719,7.310507,62507.786142,5370.030898,0.017885,0.257838,1464.709881,53867.818716,1.0000
0.33970,81652.75,269.18108,259.06913,8.155931,7.310941,62513.339641,5363.731846,0.017886,0.257845,1464.796446,53836.215942,1.0000
0.33980,81655.14,269.02307,259.07676,8.151144,7.311372,62518.850610,5357.436814,0.017887,0.257853,1464.882345,53804.614794,1.0000
0.33990,81657.50,268.86508,259.08433,8.146357,7.311799,62524.319069,5351.145807,0.017888,0.257860,1464.967578,53773.015295,1.0000
0.34000,81659.85,268.70709,259.09185,8.141570,7.312223,62529.745042,5344.858828,0.017889,0.257868,1465.052146,53741.417468,1.0000
0.34010,81662.18,268.54911,259.09930,8.136783,7.312644,62535.128551,5338.575882,0.017890,0.257875,1465.136048,53709.821338,1.0000
0.34020,81664.50,268.39113,259.10670,8.131997,7.313062,62540.469618,5332.296973,0.017891,0.257883,1465.219286,53678.226927,1.0000
0.34030,81666.79,268.23317,259.11404,8.127211,7.313476,62545.768265,5326.022104,0.017892,0.257890,1465.301860,53646.634259,1.0000
0.34040,81669.07,268.07522,259.12131,8.122425,7.313887,62551.024515,5319.751280,0.017893,0.257897,1465.383770,53615.043356,1.0000
0.34050,81671.32,267.91727,259.12853,8.117639,7.314294,62556.238391,5313.484505,0.017894,0.257904,1465.465016,53583.454244,1.0000
0.34060,81673.56,267.75933,259.13569,8.112854,7.314698,62561.409914,5307.221782,0.017895,0.257911,1465.545599,53551.866943,1.0000
0.34070,81675.78,267.60141,259.14279,8.108069,7.315099,62566.539109,5300.963116,0.017896,0.257918,1465.625520,53520.281479,1.0000
0.34080,81677.98,267.44349,259.14984,8.103284,7.315497,62571.625997,5294.708510,0.017897,0.257925,1465.704779,53488.697874,1.0000
0.34090,81680.16,267.28558,259.15682,8.098499,7.315891,62576.670602,5288.457969,0.017898,0.257932,1465.783375,53457.116152,1.0000
0.34100,81682.33,267.12768,259.16375,8.093715,7.316282,62581.672946,5282.211497,0.017899,0.257939,1465.861311,53425.536335,1.0000
0.34110,81684.47,266.96979,259.17061,8.088931,7.316670,62586.633053,5275.969097,0.017900,0.257946,1465.938585,53393.958447,1.0000
0.34120,81686.60,266.81191,259.17742,8.084148,7.317054,62591.550945,5269.730773,0.017901,0.257952,1466.015199,53362.382511,1.0000
0.34130,81688.71,266.65404,259.18417,8.079364,7.317435,62596.426646,5263.496529,0.017902,0.257959,1466.091153,53330.808550,1.0000
0.34140,81690.80,266.49618,259.19086,8.074581,7.317813,62601.260179,5257.266369,0.017903,0.257966,1466.166447,53299.236588,1.0000
0.34150,81692.87,266.33833,259.19749,8.069799,7.318188,62606.051568,5251.040298,0.017904,0.257972,1466.241081,53267.666646,1.0000
0.34160,81694.93,266.18049,259.20407,8.065016,7.318559,62610.800835,5244.818318,0.017905,0.257979,1466.315057,53236.098750,1.0000
0.34170,81696.96,266.02266,259.21058,8.060234,7.318927,62615.508005,5238.600433,0.017905,0.257985,1466.388374,53204.532921,1.0000
0.34180,81698.98,265.86485,259.21704,8.055453,7.319291,62620.173100,5232.386648,0.017906,0.257991,1466.461033,53172.969182,1.0000
0.34190,81700.97,265.70704,259.22344,8.050671,7.319653,62624.796145,5226.176966,0.017907,0.257998,1466.533035,53141.407557,1.0000
0.34200,81702.95,265.54924,259.22978,8.045890,7.320011,62629.377163,5219.971391,0.017908,0.258004,1466.604379,53109.848069,1.0000
0.34210,81704.92,265.39145,259.23606,8.041109,7.320365,62633.916177,5213.769927,0.017909,0.258010,1466.675067,53078.290741,1.0000
0.34220,81706.86,265.23368,259.24228,8.036329,7.320717,62638.413213,5207.572577,0.017910,0.258016,1466.745098,53046.735595,1.0000
0.34230,81708.78,265.07591,259.24845,8.031549,7.321065,62642.868293,5201.379345,0.017911,0.258022,1466.814473,53015.182655,1.0000
0.34240,81710.69,264.91816,259.25455,8.026769,7.321410,62647.281442,5195.190236,0.017912,0.258028,1466.883193,52983.631943,1.0000
0.34250,81712.58,264.76042,259.26060,8.021989,7.321752,62651.652683,5189.005252,0.017912,0.258034,1466.951257,52952.083482,1.0000
0.34260,81714.45,264.60269,259.26659,8.017210,7.322090,62655.982041,5182.824397,0.017913,0.258040,1467.018667,52920.537296,1.0000
0.34270,81716.30,264.44497,259.27253,8.012432,7.322425,62660.269541,5176.647676,0.017914,0.258046,1467.085422,52888.993408,1.0000
0.34280,81718.13,264.28726,259.27840,8.007653,7.322757,62664.515206,5170.475091,0.017915,0.258052,1467.151524,52857.451839,1.0000
0.34290,81719.95,264.12956,259.28422,8.002875,7.323086,62668.719060,5164.306646,0.017916,0.258058,1467.216972,52825.912613,1.0000
0.34300,81721.75,263.97188,259.28998,7.998097,7.323411,62672.881129,5158.142346,0.017916,0.258063,1467.281767,52794.375753,1.0000
0.34310,81723.52,263.81421,259.29568,7.993320,7.323733,62677.001436,5151.982193,0.017917,0.258069,1467.345910,52762.841281,1.0000
0.34320,81725.28,263.65655,259.30132,7.988543,7.324052,62681.080006,5145.826191,0.017918,0.258074,1467.409400,52731.309221,1.0000
0.34330,81727.03,263.49890,259.30691,7.983767,7.324367,62685.116864,5139.674344,0.017919,0.258080,1467.472239,52699.779594,1.0000
0.34340,81728.75,263.34126,259.31244,7.978990,7.324680,62689.112035,5133.526655,0.017919,0.258085,1467.534427,52668.252424,1.0000
0.34350,81730.46,263.18364,259.31791,7.974215,7.324989,62693.065543,5127.383129,0.017920,0.258091,1467.595963,52636.727734,1.0000
0.34360,81732.14,263.02603,259.32332,7.969439,7.325295,62696.977414,5121.243768,0.017921,0.258096,1467.656849,52605.205546,1.0000
0.34370,81733.81,262.86843,259.32868,7.964664,7.325597,62700.847671,5115.108576,0.017922,0.258101,1467.717085,52573.685883,1.0000
0.34380,81735.47,262.71084,259.33397,7.959889,7.325896,62704.676341,5108.977556,0.017922,0.258107,1467.776672,52542.168767,1.0000
0.34390,81737.10,262.55327,259.33921,7.955115,7.326192,62708.463448,5102.850713,0.017923,0.258112,1467.835609,52510.654221,1.0000
0.34400,81738.71,262.39571,259.34440,7.950341,7.326485,62712.209017,5096.728049,0.017924,0.258117,1467.893898,52479.142268,1.0000
0.34410,81740.31,262.23816,259.34952,7.945568,7.326775,62715.913073,5090.609568,0.017924,0.258122,1467.951538,52447.632930,1.0000
0.34420,81741.89,262.08063,259.35459,7.940794,7.327061,62719.575643,5084.495274,0.017925,0.258127,1468.008531,52416.126231,1.0000
0.34430,81743.45,261.92311,259.35960,7.936022,7.327344,62723.196751,5078.385169,0.017926,0.258132,1468.064876,52384.622191,1.0000
0.34440,81744.99,261.76560,259.36455,7.931249,7.327624,62726.776422,5072.279258,0.017927,0.258137,1468.120574,52353.120835,1.0000
0.34450,81746.52,261.60811,259.36945,7.926478,7.327901,62730.314683,5066.177544,0.017927,0.258142,1468.175625,52321.622184,1.0000
0.34460,81748.03,261.45063,259.37429,7.921706,7.328174,62733.811558,5060.080030,0.017928,0.258146,1468.230031,52290.126261,1.0000
0.34470,81749.52,261.29317,259.37907,7.916935,7.328444,62737.267073,5053.986720,0.017929,0.258151,1468.283790,52258.633088,1.0000
0.34480,81750.99,261.13571,259.38379,7.912164,7.328711,62740.681255,5047.897616,0.017929,0.258156,1468.336905,52227.142689,1.0000
0.34490,81752.44,260.97828,259.38846,7.907394,7.328975,62744.054128,5041.812723,0.017930,0.258160,1468.389375,52195.655085,1.0000
0.34500,81753.87,260.82085,259.39307,7.902624,7.329235,62747.385718,5035.732044,0.017930,0.258165,1468.441200,52164.170298,1.0000
